registro,id,duracion_estadia,genero,edad,ninos,codigo_destino,tipo_acomodacion
"""Registro 8053""",1010049,4,M,42,0,UK,AirBnB
"""Registro 8054""",1000496,3,M,<NA>,1,AR,AirBnB
"""Registro 8055""",1007098,4,F,32,0,US,AirBnB
"""Registro 8056""",1012234,5,F,45,1,PE,AirBnB
"""Registro 8057""",1000508,4,F,40,1,COL,Hotel
"""Registro 8058""",1009363,3,M,33,1,UK,AirBnB
"""Registro 8059""",1010766,4,F,37,1,UK,Hotel
"""Registro 8060""",1012209,7,F,43,0,UK,Hotel
"""Registro 8061""",1002030,4,F,<NA>,0,NL,Hotel
"""Registro 8062""",1006388,2,F,45,1,US,AirBnB
"""Registro 8063""",1010686,5,M,43,1,ES,Hotel
"""Registro 8064""",1002857,3,F,43,1,UK,AirBnB
"""Registro 8065""",1012607,4,M,42,1,ES,Hotel
"""Registro 8066""",1013987,6,F,36,0,ES,AirBnB
"""Registro 8067""",1002288,2,F,28,0,PE,AirBnB
"""Registro 8068""",1009085,4,M,41,1,UK,Hotel
"""Registro 8069""",1006237,3,M,37,0,US,Hotel
"""Registro 8070""",1008481,3,M,43,1,ES,Hotel
"""Registro 8071""",1010103,4,F,39,0,ES,AirBnB
"""Registro 8072""",1005082,3,M,36,1,US,Hotel
"""Registro 8073""",1008305,2,M,40,0,NL,Hotel
"""Registro 8074""",1002588,4,F,41,0,AR,Hotel
"""Registro 8075""",1007850,5,F,40,1,PE,Hotel
"""Registro 8076""",1006195,4,F,27,0,IT,AirBnB
"""Registro 8077""",1014056,5,M,47,0,US,AirBnB
"""Registro 8078""",1007939,3,M,47,0,AR,AirBnB
"""Registro 8079""",1008275,4,F,44,1,IT,AirBnB
"""Registro 8080""",1007777,7,M,36,1,AR,AirBnB
"""Registro 8081""",1012511,7,M,40,0,<NA>,Hotel
"""Registro 8082""",1006539,5,F,37,0,<NA>,AirBnB
"""Registro 8083""",1013075,5,F,45,0,<NA>,Hotel
"""Registro 8084""",1006676,4,M,32,0,UK,Hotel
"""Registro 8085""",1011706,5,M,44,0,<NA>,Hotel
"""Registro 8086""",1008102,1,M,<NA>,1,AR,Hotel
"""Registro 8087""",1001451,4,M,37,0,COL,Hotel
"""Registro 8088""",1005095,3,F,45,1,AR,AirBnB
"""Registro 8089""",1009871,3,F,38,1,AR,Hotel
"""Registro 8090""",1009696,5,M,<NA>,<NA>,ES,Hotel
"""Registro 8091""",1004753,4,M,38,1,US,AirBnB
"""Registro 8092""",1013050,2,F,38,0,AR,AirBnB
"""Registro 8093""",1007884,3,F,44,0,ES,Hotel
"""Registro 8094""",1011169,3,M,38,0,PE,Hotel
"""Registro 8095""",1008335,3,M,39,0,UK,Hotel
"""Registro 8096""",1001240,6,F,<NA>,1,<NA>,AirBnB
"""Registro 8097""",1000823,4,F,41,1,UK,AirBnB
"""Registro 8098""",1008277,11,F,43,<NA>,AR,AirBnB
"""Registro 8099""",1000664,5,M,<NA>,0,AR,AirBnB
"""Registro 8100""",1013626,7,F,42,1,ES,AirBnB
"""Registro 8101""",1013076,4,M,43,0,PE,Hotel
"""Registro 8102""",1004537,5,M,35,1,NL,Hotel
"""Registro 8103""",1002877,5,M,33,1,IT,AirBnB
"""Registro 8104""",1006261,2,F,45,0,AR,Hotel
"""Registro 8105""",1000908,3,F,37,0,NL,AirBnB
"""Registro 8106""",1010520,4,M,38,1,PE,AirBnB
"""Registro 8107""",1012868,5,M,35,<NA>,US,Hotel
"""Registro 8108""",1005093,1,M,41,1,IT,AirBnB
"""Registro 8109""",1004149,6,M,32,1,<NA>,AirBnB
"""Registro 8110""",1006640,3,M,<NA>,1,ES,AirBnB
"""Registro 8111""",1009273,3,F,34,1,UK,Hotel
"""Registro 8112""",1013022,2,F,43,<NA>,<NA>,Hotel
"""Registro 8113""",1007694,5,M,36,1,IT,AirBnB
"""Registro 8114""",1004747,3,F,41,0,US,Hotel
"""Registro 8115""",1007575,4,M,50,0,ES,Hotel
"""Registro 8116""",1012425,5,M,46,0,COL,AirBnB
"""Registro 8117""",1010909,4,M,47,0,US,AirBnB
"""Registro 8118""",1010965,4,M,39,1,NL,AirBnB
"""Registro 8119""",1002733,7,F,44,0,PE,AirBnB
"""Registro 8120""",1002269,10,M,<NA>,0,COL,Hotel
"""Registro 8121""",1011203,2,F,41,0,COL,AirBnB
"""Registro 8122""",1003711,5,F,42,<NA>,IT,AirBnB
"""Registro 8123""",1008519,2,F,53,1,US,Hotel
"""Registro 8124""",1006653,4,M,30,0,US,Hotel
"""Registro 8125""",1012719,4,M,<NA>,0,ES,AirBnB
"""Registro 8126""",1011705,3,M,44,0,UK,AirBnB
"""Registro 8127""",1006869,3,M,41,1,US,Hotel
"""Registro 8128""",1014076,3,M,33,0,US,Hotel
"""Registro 8129""",1001901,3,F,38,0,NL,Hotel
"""Registro 8130""",1012905,5,F,48,1,PE,AirBnB
"""Registro 8131""",1006883,2,M,34,0,PE,Hotel
"""Registro 8132""",1003568,3,F,38,1,AR,Hotel
"""Registro 8133""",1012255,2,F,44,<NA>,IT,Hotel
"""Registro 8134""",1003111,2,M,41,<NA>,PE,Hotel
"""Registro 8135""",1003252,2,M,43,<NA>,IT,Hotel
"""Registro 8136""",1011971,6,F,36,0,US,Hotel
"""Registro 8137""",1008338,2,F,29,0,<NA>,AirBnB
"""Registro 8138""",1008060,4,F,<NA>,<NA>,US,Hotel
"""Registro 8139""",1009154,4,F,<NA>,<NA>,COL,Hotel
"""Registro 8140""",1001870,4,F,45,1,ES,AirBnB
"""Registro 8141""",1010669,4,F,38,1,<NA>,Hotel
"""Registro 8142""",1010914,3,M,37,0,COL,Hotel
"""Registro 8143""",1003922,5,M,<NA>,0,<NA>,Hotel
"""Registro 8144""",1000414,4,F,35,0,ES,AirBnB
"""Registro 8145""",1006991,3,F,37,1,AR,Hotel
"""Registro 8146""",1010331,4,M,40,0,COL,Hotel
"""Registro 8147""",1007209,2,M,33,1,AR,AirBnB
"""Registro 8148""",1006727,3,M,49,1,<NA>,Hotel
"""Registro 8149""",1005987,4,F,52,<NA>,US,Hotel
"""Registro 8150""",1011887,3,F,48,1,COL,AirBnB
"""Registro 8151""",1004849,5,F,40,0,US,AirBnB
"""Registro 8152""",1007594,4,M,46,<NA>,NL,Hotel
"""Registro 8153""",1008109,5,F,42,1,US,AirBnB
"""Registro 8154""",1007445,3,F,38,0,ES,AirBnB
"""Registro 8155""",1011562,5,F,38,1,UK,Hotel
"""Registro 8156""",1012695,4,F,43,1,US,AirBnB
"""Registro 8157""",1004857,1,F,35,1,AR,Hotel
"""Registro 8158""",1000209,3,F,35,0,ES,AirBnB
"""Registro 8159""",1004658,3,M,46,<NA>,<NA>,AirBnB
"""Registro 8160""",1013349,4,M,46,<NA>,COL,AirBnB
"""Registro 8161""",1004585,5,F,47,0,AR,Hotel
"""Registro 8162""",1009780,3,M,32,0,AR,Hotel
"""Registro 8163""",1011466,3,F,29,1,US,Hotel
"""Registro 8164""",1001621,3,M,41,1,IT,Hotel
"""Registro 8165""",1006143,5,M,34,1,COL,AirBnB
"""Registro 8166""",1003231,1,M,30,0,AR,Hotel
"""Registro 8167""",1007296,7,M,45,0,AR,AirBnB
"""Registro 8168""",1002796,8,M,45,1,AR,Hotel
"""Registro 8169""",1007203,4,M,43,1,AR,Hotel
"""Registro 8170""",1000193,1,F,44,0,UK,Hotel
"""Registro 8171""",1001774,5,M,33,1,US,AirBnB
"""Registro 8172""",1013736,6,F,43,0,COL,Hotel
"""Registro 8173""",1002968,2,M,49,1,IT,Hotel
"""Registro 8174""",1012282,4,M,44,1,ES,Hotel
"""Registro 8175""",1007914,2,F,41,1,NL,AirBnB
"""Registro 8176""",1010746,7,M,42,0,PE,Hotel
"""Registro 8177""",1003069,1,F,40,1,COL,Hotel
"""Registro 8178""",1006010,3,F,37,0,<NA>,AirBnB
"""Registro 8179""",1010603,2,F,35,<NA>,NL,Hotel
"""Registro 8180""",1002795,2,M,50,0,US,AirBnB
"""Registro 8181""",1005623,4,M,56,<NA>,<NA>,AirBnB
"""Registro 8182""",1002286,8,M,<NA>,0,US,AirBnB
"""Registro 8183""",1013901,3,F,<NA>,0,AR,Hotel
"""Registro 8184""",1011404,4,F,35,0,ES,Hotel
"""Registro 8185""",1002130,1,M,42,1,PE,Hotel
"""Registro 8186""",1012219,3,F,40,0,PE,AirBnB
"""Registro 8187""",1013242,5,F,33,1,AR,Hotel
"""Registro 8188""",1000566,4,M,44,1,US,Hotel
"""Registro 8189""",1013363,4,F,49,1,COL,Hotel
"""Registro 8190""",1004967,2,F,<NA>,0,US,Hotel
"""Registro 8191""",1006272,4,M,34,0,NL,Hotel
"""Registro 8192""",1011281,2,F,35,1,COL,Hotel
"""Registro 8193""",1002159,3,F,40,1,NL,AirBnB
"""Registro 8194""",1013720,2,F,33,0,COL,AirBnB
"""Registro 8195""",1013306,7,F,33,1,AR,Hotel
"""Registro 8196""",1012111,4,M,27,0,COL,Hotel
"""Registro 8197""",1002835,6,F,35,0,<NA>,AirBnB
"""Registro 8198""",1005869,4,M,49,0,IT,AirBnB
"""Registro 8199""",1011540,4,M,43,0,IT,AirBnB
"""Registro 8200""",1007377,3,F,51,0,ES,Hotel
"""Registro 8201""",1011269,6,M,35,1,ES,AirBnB
"""Registro 8202""",1012529,2,F,41,0,ES,Hotel
"""Registro 8203""",1010385,7,M,<NA>,<NA>,US,Hotel
"""Registro 8204""",1012957,6,M,43,0,IT,AirBnB
"""Registro 8205""",1000572,6,F,47,0,IT,Hotel
"""Registro 8206""",1007156,3,M,38,1,COL,AirBnB
"""Registro 8207""",1012081,4,F,44,0,UK,Hotel
"""Registro 8208""",1003682,3,M,31,0,ES,Hotel
"""Registro 8209""",1005783,2,M,43,1,UK,Hotel
"""Registro 8210""",1013850,7,M,42,0,IT,Hotel
"""Registro 8211""",1009961,2,M,43,0,US,AirBnB
"""Registro 8212""",1012999,3,M,43,1,ES,Hotel
"""Registro 8213""",1013490,5,F,46,0,AR,Hotel
"""Registro 8214""",1007661,2,F,40,1,PE,Hotel
"""Registro 8215""",1000447,2,M,<NA>,0,PE,AirBnB
"""Registro 8216""",1005612,4,F,41,<NA>,AR,AirBnB
"""Registro 8217""",1013102,3,M,39,1,PE,AirBnB
"""Registro 8218""",1007000,5,M,42,1,PE,Hotel
"""Registro 8219""",1013574,5,M,36,0,UK,Hotel
"""Registro 8220""",1001935,1,F,<NA>,0,ES,AirBnB
"""Registro 8221""",1004296,5,F,47,0,US,Hotel
"""Registro 8222""",1001822,3,F,36,0,<NA>,AirBnB
"""Registro 8223""",1004166,5,M,38,1,<NA>,AirBnB
"""Registro 8224""",1006157,5,M,42,1,COL,Hotel
"""Registro 8225""",1010810,6,F,41,1,PE,AirBnB
"""Registro 8226""",1012117,7,F,35,1,<NA>,Hotel
"""Registro 8227""",1003074,6,F,<NA>,1,IT,Hotel
"""Registro 8228""",1002986,7,F,41,1,COL,AirBnB
"""Registro 8229""",1002736,2,F,41,0,UK,Hotel
"""Registro 8230""",1010917,5,F,<NA>,0,AR,Hotel
"""Registro 8231""",1005678,5,F,40,0,ES,AirBnB
"""Registro 8232""",1004327,3,F,44,0,US,Hotel
"""Registro 8233""",1009302,2,F,36,0,COL,AirBnB
"""Registro 8234""",1008472,4,F,<NA>,1,AR,Hotel
"""Registro 8235""",1008843,6,F,48,1,AR,Hotel
"""Registro 8236""",1011538,4,M,28,1,NL,AirBnB
"""Registro 8237""",1004150,2,M,45,0,UK,AirBnB
"""Registro 8238""",1012371,4,F,37,0,AR,AirBnB
"""Registro 8239""",1004889,5,M,43,<NA>,COL,Hotel
"""Registro 8240""",1007150,7,M,40,0,UK,Hotel
"""Registro 8241""",1002729,5,M,46,1,IT,Hotel
"""Registro 8242""",1014009,1,M,30,1,UK,AirBnB
"""Registro 8243""",1010082,2,M,<NA>,1,COL,Hotel
"""Registro 8244""",1010793,3,F,32,0,IT,AirBnB
"""Registro 8245""",1006777,5,M,38,1,NL,AirBnB
"""Registro 8246""",1003689,3,F,42,1,NL,AirBnB
"""Registro 8247""",1000405,3,M,38,<NA>,ES,AirBnB
"""Registro 8248""",1004015,5,M,48,1,COL,Hotel
"""Registro 8249""",1007045,6,F,<NA>,1,<NA>,AirBnB
"""Registro 8250""",1003700,2,F,43,0,ES,Hotel
"""Registro 8251""",1013847,4,M,33,1,PE,AirBnB
"""Registro 8252""",1013702,6,M,44,<NA>,PE,AirBnB
"""Registro 8253""",1001882,4,M,43,0,ES,AirBnB
"""Registro 8254""",1011186,3,F,<NA>,<NA>,ES,Hotel
"""Registro 8255""",1001419,2,F,44,0,ES,Hotel
"""Registro 8256""",1010508,3,F,<NA>,1,IT,AirBnB
"""Registro 8257""",1009677,5,F,36,1,<NA>,Hotel
"""Registro 8258""",1004584,3,F,38,1,UK,Hotel
"""Registro 8259""",1004435,2,M,32,0,AR,Hotel
"""Registro 8260""",1006784,6,F,43,<NA>,US,Hotel
"""Registro 8261""",1012412,5,F,47,<NA>,<NA>,AirBnB
"""Registro 8262""",1009129,3,F,39,0,PE,AirBnB
"""Registro 8263""",1002824,5,F,46,0,NL,AirBnB
"""Registro 8264""",1001273,2,M,36,0,<NA>,Hotel
"""Registro 8265""",1009496,5,F,45,0,IT,Hotel
"""Registro 8266""",1002829,2,F,45,1,AR,AirBnB
"""Registro 8267""",1003708,2,M,38,<NA>,UK,AirBnB
"""Registro 8268""",1007919,7,F,32,1,ES,Hotel
"""Registro 8269""",1004483,4,M,<NA>,1,IT,AirBnB
"""Registro 8270""",1006445,9,F,33,0,UK,AirBnB
"""Registro 8271""",1006947,7,F,48,0,IT,AirBnB
"""Registro 8272""",1002108,5,M,46,0,ES,AirBnB
"""Registro 8273""",1004897,1,M,40,1,PE,AirBnB
"""Registro 8274""",1007683,1,F,37,0,<NA>,AirBnB
"""Registro 8275""",1003052,5,F,<NA>,<NA>,UK,Hotel
"""Registro 8276""",1013475,2,F,39,0,PE,AirBnB
"""Registro 8277""",1007286,2,F,45,0,PE,Hotel
"""Registro 8278""",1011494,2,F,42,0,PE,Hotel
"""Registro 8279""",1000185,4,M,44,1,PE,Hotel
"""Registro 8280""",1004808,1,F,47,1,ES,AirBnB
"""Registro 8281""",1013222,5,M,35,1,ES,AirBnB
"""Registro 8282""",1011704,4,M,45,0,<NA>,AirBnB
"""Registro 8283""",1011422,2,F,36,0,UK,AirBnB
"""Registro 8284""",1008719,4,F,34,0,PE,Hotel
"""Registro 8285""",1005080,4,F,44,0,<NA>,AirBnB
"""Registro 8286""",1004301,2,M,40,1,US,AirBnB
"""Registro 8287""",1000409,3,F,44,1,NL,Hotel
"""Registro 8288""",1000310,5,F,41,1,IT,AirBnB
"""Registro 8289""",1011021,5,M,41,0,IT,AirBnB
"""Registro 8290""",1002403,5,F,45,1,COL,AirBnB
"""Registro 8291""",1009124,4,F,<NA>,0,<NA>,AirBnB
"""Registro 8292""",1012042,2,F,43,1,UK,AirBnB
"""Registro 8293""",1007789,4,M,38,0,PE,Hotel
"""Registro 8294""",1012889,2,M,45,<NA>,US,Hotel
"""Registro 8295""",1013676,3,M,46,1,US,Hotel
"""Registro 8296""",1000802,4,M,45,1,PE,Hotel
"""Registro 8297""",1004898,2,F,47,1,COL,AirBnB
"""Registro 8298""",1004823,3,F,<NA>,0,COL,AirBnB
"""Registro 8299""",1001316,5,M,41,1,UK,Hotel
"""Registro 8300""",1012760,7,M,44,1,COL,Hotel
"""Registro 8301""",1000957,2,F,27,0,COL,AirBnB
"""Registro 8302""",1011285,6,F,44,0,NL,Hotel
"""Registro 8303""",1000216,7,F,39,0,IT,AirBnB
"""Registro 8304""",1010692,3,F,48,0,UK,Hotel
"""Registro 8305""",1000030,6,M,42,1,<NA>,Hotel
"""Registro 8306""",1012488,4,F,48,0,PE,Hotel
"""Registro 8307""",1006177,3,F,37,0,ES,AirBnB
"""Registro 8308""",1004790,4,F,47,1,US,AirBnB
"""Registro 8309""",1006466,4,M,32,0,ES,Hotel
"""Registro 8310""",1012202,4,F,28,<NA>,<NA>,Hotel
"""Registro 8311""",1000735,1,M,35,0,COL,Hotel
"""Registro 8312""",1006232,4,F,38,0,US,AirBnB
"""Registro 8313""",1008238,4,F,40,0,IT,AirBnB
"""Registro 8314""",1009745,5,F,39,<NA>,US,AirBnB
"""Registro 8315""",1007298,2,F,35,0,ES,AirBnB
"""Registro 8316""",1001982,5,F,44,1,AR,AirBnB
"""Registro 8317""",1008498,2,F,38,<NA>,COL,AirBnB
"""Registro 8318""",1006076,4,F,52,0,COL,Hotel
"""Registro 8319""",1009253,3,M,41,1,PE,Hotel
"""Registro 8320""",1000464,3,M,38,0,<NA>,Hotel
"""Registro 8321""",1007771,4,M,43,1,COL,Hotel
"""Registro 8322""",1005624,7,F,40,1,AR,Hotel
"""Registro 8323""",1001280,3,M,54,1,PE,AirBnB
"""Registro 8324""",1011716,6,F,51,1,<NA>,AirBnB
"""Registro 8325""",1005481,6,F,37,0,US,AirBnB
"""Registro 8326""",1008120,4,F,42,1,NL,Hotel
"""Registro 8327""",1000668,6,M,43,1,ES,AirBnB
"""Registro 8328""",1002457,3,F,42,1,US,Hotel
"""Registro 8329""",1004200,5,M,35,1,NL,AirBnB
"""Registro 8330""",1009435,5,F,52,0,US,Hotel
"""Registro 8331""",1005723,5,F,46,0,IT,Hotel
"""Registro 8332""",1010210,7,M,43,1,US,Hotel
"""Registro 8333""",1009748,7,F,38,1,US,Hotel
"""Registro 8334""",1000864,5,F,43,0,<NA>,Hotel
"""Registro 8335""",1000786,5,M,40,0,IT,Hotel
"""Registro 8336""",1005594,5,F,37,0,US,Hotel
"""Registro 8337""",1000552,2,M,42,0,COL,AirBnB
"""Registro 8338""",1008533,3,M,45,1,US,Hotel
"""Registro 8339""",1013067,1,F,41,1,UK,AirBnB
"""Registro 8340""",1001651,2,M,44,0,NL,AirBnB
"""Registro 8341""",1001603,4,F,34,0,COL,AirBnB
"""Registro 8342""",1001042,3,M,31,0,AR,Hotel
"""Registro 8343""",1003232,3,M,<NA>,0,COL,AirBnB
"""Registro 8344""",1013551,2,M,40,0,IT,AirBnB
"""Registro 8345""",1002979,6,M,26,0,US,Hotel
"""Registro 8346""",1012809,2,M,47,1,ES,Hotel
"""Registro 8347""",1003016,4,F,42,0,IT,Hotel
"""Registro 8348""",1005015,8,M,42,1,<NA>,Hotel
"""Registro 8349""",1003571,3,M,33,1,UK,AirBnB
"""Registro 8350""",1009205,4,F,40,0,PE,AirBnB
"""Registro 8351""",1003750,1,F,41,0,IT,Hotel
"""Registro 8352""",1003659,2,F,<NA>,0,PE,AirBnB
"""Registro 8353""",1003221,8,M,41,0,US,AirBnB
"""Registro 8354""",1004178,2,M,45,<NA>,ES,Hotel
"""Registro 8355""",1002426,2,M,37,0,AR,Hotel
"""Registro 8356""",1009640,6,F,44,0,UK,Hotel
"""Registro 8357""",1012533,3,F,33,0,ES,AirBnB
"""Registro 8358""",1002471,3,F,37,<NA>,IT,Hotel
"""Registro 8359""",1001393,7,M,40,0,COL,Hotel
"""Registro 8360""",1000047,2,M,35,1,AR,AirBnB
"""Registro 8361""",1001968,5,M,41,1,COL,Hotel
"""Registro 8362""",1005473,3,M,37,1,PE,AirBnB
"""Registro 8363""",1001745,6,M,40,0,US,Hotel
"""Registro 8364""",1002164,3,F,36,1,UK,Hotel
"""Registro 8365""",1002063,2,F,43,0,UK,Hotel
"""Registro 8366""",1010747,1,F,46,<NA>,AR,AirBnB
"""Registro 8367""",1011165,4,M,32,1,UK,AirBnB
"""Registro 8368""",1005993,3,M,<NA>,1,COL,AirBnB
"""Registro 8369""",1004259,4,F,45,0,COL,Hotel
"""Registro 8370""",1012002,1,F,42,0,AR,Hotel
"""Registro 8371""",1010831,5,M,36,0,AR,Hotel
"""Registro 8372""",1004153,4,F,<NA>,1,ES,AirBnB
"""Registro 8373""",1008929,6,F,36,0,AR,AirBnB
"""Registro 8374""",1012611,7,M,40,1,IT,Hotel
"""Registro 8375""",1012204,4,M,41,1,COL,AirBnB
"""Registro 8376""",1006734,9,M,45,1,NL,Hotel
"""Registro 8377""",1009293,2,M,39,1,US,AirBnB
"""Registro 8378""",1004090,5,F,46,0,NL,AirBnB
"""Registro 8379""",1005682,2,M,<NA>,1,AR,Hotel
"""Registro 8380""",1008738,3,M,47,0,ES,AirBnB
"""Registro 8381""",1004410,8,F,47,0,ES,Hotel
"""Registro 8382""",1001474,7,F,41,1,AR,AirBnB
"""Registro 8383""",1003060,4,M,<NA>,0,ES,Hotel
"""Registro 8384""",1012691,4,F,35,<NA>,UK,Hotel
"""Registro 8385""",1004504,4,M,<NA>,0,NL,Hotel
"""Registro 8386""",1013653,5,M,45,1,ES,Hotel
"""Registro 8387""",1012265,3,M,33,<NA>,AR,Hotel
"""Registro 8388""",1000744,4,F,45,1,ES,AirBnB
"""Registro 8389""",1011899,4,M,32,1,UK,AirBnB
"""Registro 8390""",1004572,3,M,37,<NA>,AR,AirBnB
"""Registro 8391""",1005651,2,M,37,0,IT,Hotel
"""Registro 8392""",1011104,1,M,39,1,NL,AirBnB
"""Registro 8393""",1006915,2,F,45,<NA>,COL,Hotel
"""Registro 8394""",1011044,5,F,38,<NA>,UK,Hotel
"""Registro 8395""",1011088,3,M,41,1,<NA>,Hotel
"""Registro 8396""",1007697,5,M,42,1,<NA>,Hotel
"""Registro 8397""",1005004,5,F,46,1,UK,Hotel
"""Registro 8398""",1012673,4,M,43,0,US,AirBnB
"""Registro 8399""",1002038,3,M,39,1,US,AirBnB
"""Registro 8400""",1007711,5,F,40,1,<NA>,Hotel
"""Registro 8401""",1010916,4,M,37,1,US,AirBnB
"""Registro 8402""",1005621,2,M,41,<NA>,NL,Hotel
"""Registro 8403""",1009834,3,M,39,1,IT,Hotel
"""Registro 8404""",1011052,5,F,39,1,NL,Hotel
"""Registro 8405""",1003068,4,F,42,1,COL,AirBnB
"""Registro 8406""",1009004,3,M,<NA>,0,ES,AirBnB
"""Registro 8407""",1013674,7,F,40,0,ES,AirBnB
"""Registro 8408""",1011049,3,F,36,1,IT,Hotel
"""Registro 8409""",1008372,9,M,41,1,NL,Hotel
"""Registro 8410""",1002874,2,M,34,0,AR,Hotel
"""Registro 8411""",1012542,5,F,45,1,<NA>,Hotel
"""Registro 8412""",1013175,4,M,35,1,PE,AirBnB
"""Registro 8413""",1012162,7,F,42,0,AR,Hotel
"""Registro 8414""",1005161,3,F,41,0,ES,Hotel
"""Registro 8415""",1000306,2,F,45,0,US,Hotel
"""Registro 8416""",1006337,5,M,<NA>,1,AR,AirBnB
"""Registro 8417""",1012089,3,F,45,0,IT,Hotel
"""Registro 8418""",1007238,4,M,44,1,US,Hotel
"""Registro 8419""",1007846,4,M,42,1,UK,Hotel
"""Registro 8420""",1005375,5,M,36,1,PE,AirBnB
"""Registro 8421""",1007495,4,F,43,0,ES,Hotel
"""Registro 8422""",1001085,5,F,35,0,US,Hotel
"""Registro 8423""",1001312,5,F,34,0,IT,AirBnB
"""Registro 8424""",1010392,4,M,43,0,<NA>,AirBnB
"""Registro 8425""",1012464,8,F,42,0,IT,Hotel
"""Registro 8426""",1011100,4,M,33,0,AR,Hotel
"""Registro 8427""",1012824,4,F,40,0,COL,AirBnB
"""Registro 8428""",1008744,5,F,43,<NA>,COL,Hotel
"""Registro 8429""",1003059,4,F,37,1,PE,Hotel
"""Registro 8430""",1008682,6,F,40,0,ES,Hotel
"""Registro 8431""",1006885,1,F,38,1,COL,Hotel
"""Registro 8432""",1007493,7,F,42,1,US,AirBnB
"""Registro 8433""",1013264,3,F,44,0,UK,Hotel
"""Registro 8434""",1009372,4,F,37,0,COL,AirBnB
"""Registro 8435""",1004164,5,F,41,0,UK,Hotel
"""Registro 8436""",1010296,6,M,30,0,NL,AirBnB
"""Registro 8437""",1000955,2,F,45,1,IT,Hotel
"""Registro 8438""",1009262,3,M,38,<NA>,COL,AirBnB
"""Registro 8439""",1000560,2,F,43,1,US,AirBnB
"""Registro 8440""",1013287,4,M,35,0,ES,Hotel
"""Registro 8441""",1006677,6,F,40,0,US,Hotel
"""Registro 8442""",1001358,6,F,37,0,PE,AirBnB
"""Registro 8443""",1008222,2,M,38,1,IT,Hotel
"""Registro 8444""",1007965,9,F,38,0,US,AirBnB
"""Registro 8445""",1002794,3,M,38,0,UK,Hotel
"""Registro 8446""",1013834,3,M,36,0,IT,Hotel
"""Registro 8447""",1012206,4,M,40,0,PE,Hotel
"""Registro 8448""",1012689,5,M,48,1,AR,Hotel
"""Registro 8449""",1009126,5,M,36,0,IT,Hotel
"""Registro 8450""",1004561,4,F,45,<NA>,US,AirBnB
"""Registro 8451""",1007917,4,M,34,0,ES,Hotel
"""Registro 8452""",1002121,3,M,29,1,<NA>,AirBnB
"""Registro 8453""",1008069,6,M,46,0,IT,AirBnB
"""Registro 8454""",1002411,5,M,44,1,US,Hotel
"""Registro 8455""",1003337,2,F,<NA>,1,COL,AirBnB
"""Registro 8456""",1006221,3,F,45,<NA>,AR,AirBnB
"""Registro 8457""",1001097,7,M,37,<NA>,COL,Hotel
"""Registro 8458""",1009566,5,M,40,<NA>,PE,Hotel
"""Registro 8459""",1012550,3,M,35,1,AR,AirBnB
"""Registro 8460""",1008128,2,F,42,0,IT,Hotel
"""Registro 8461""",1010338,3,M,39,0,PE,Hotel
"""Registro 8462""",1003899,3,F,42,1,COL,AirBnB
"""Registro 8463""",1009697,8,M,45,0,IT,AirBnB
"""Registro 8464""",1013146,4,M,33,<NA>,NL,AirBnB
"""Registro 8465""",1005373,4,F,36,1,IT,Hotel
"""Registro 8466""",1009737,4,M,46,1,NL,Hotel
"""Registro 8467""",1001991,5,F,34,1,PE,Hotel
"""Registro 8468""",1000771,4,M,39,0,UK,Hotel
"""Registro 8469""",1012916,6,M,<NA>,1,NL,Hotel
"""Registro 8470""",1005139,2,M,43,1,UK,AirBnB
"""Registro 8471""",1005229,2,F,36,1,US,Hotel
"""Registro 8472""",1013455,3,F,42,1,PE,AirBnB
"""Registro 8473""",1013158,7,M,43,<NA>,PE,Hotel
"""Registro 8474""",1011783,2,F,<NA>,1,<NA>,Hotel
"""Registro 8475""",1001597,5,F,31,0,US,Hotel
"""Registro 8476""",1001757,4,F,37,1,AR,Hotel
"""Registro 8477""",1013183,2,M,42,1,PE,AirBnB
"""Registro 8478""",1005620,4,M,<NA>,0,<NA>,AirBnB
"""Registro 8479""",1006058,3,F,30,1,AR,Hotel
"""Registro 8480""",1005278,4,F,40,1,COL,Hotel
"""Registro 8481""",1009987,10,M,44,1,AR,AirBnB
"""Registro 8482""",1014013,3,F,48,0,NL,Hotel
"""Registro 8483""",1001741,1,M,33,1,IT,AirBnB
"""Registro 8484""",1013742,7,M,45,1,UK,Hotel
"""Registro 8485""",1013446,8,F,45,1,PE,AirBnB
"""Registro 8486""",1007147,2,M,38,0,IT,Hotel
"""Registro 8487""",1001267,1,M,40,1,US,AirBnB
"""Registro 8488""",1004402,5,F,41,1,UK,Hotel
"""Registro 8489""",1006061,3,F,31,0,NL,AirBnB
"""Registro 8490""",1011693,5,M,33,1,US,AirBnB
"""Registro 8491""",1007038,5,M,43,0,<NA>,Hotel
"""Registro 8492""",1009585,5,M,36,1,<NA>,AirBnB
"""Registro 8493""",1010041,2,M,36,<NA>,PE,Hotel
"""Registro 8494""",1012158,4,M,40,<NA>,PE,Hotel
"""Registro 8495""",1005782,4,M,46,0,<NA>,AirBnB
"""Registro 8496""",1012476,3,M,45,1,ES,Hotel
"""Registro 8497""",1009937,6,F,38,0,ES,AirBnB
"""Registro 8498""",1002229,5,M,42,1,PE,Hotel
"""Registro 8499""",1011238,6,F,43,1,COL,AirBnB
"""Registro 8500""",1008882,2,M,46,<NA>,<NA>,Hotel
